      363	2012-07-01 21:21:38	1	1	1	0
      357	2012-07-01 21:21:58	1	1	1	0
      353	2012-07-01 21:23:21	1	1	1	0
      504	2012-07-01 22:24:39	1	1	1	0
      503	2012-07-01 22:24:44	1	1	1	0
      510	2012-07-01 22:24:53	1	1	1	0
        7	2012-07-01 22:51:45	1	0	1	0
      509	2012-07-02 06:15:47	1	0	1	0
       23	2012-07-02 06:55:23	1	0	1	0
      134	2012-07-02 06:55:40	1	0	1	0
      134	2012-07-02 06:55:43	1	0	1	0
       11	2012-07-02 07:08:42	1	0	1	0
        7	2012-07-02 07:16:25	1	1	1	0
       17	2012-07-02 08:39:39	1	0	1	0
      353	2012-07-02 08:47:25	1	0	1	0
      361	2012-07-02 08:59:25	1	0	1	0
      357	2012-07-02 09:11:48	1	0	1	0
       14	2012-07-02 09:14:36	1	0	1	0
       15	2012-07-02 09:15:25	1	0	1	0
        1	2012-07-02 09:18:40	1	0	1	0
        3	2012-07-02 09:25:11	1	0	1	0
      501	2012-07-02 09:44:33	1	4	1	0
       30	2012-07-02 10:21:53	1	0	1	0
       29	2012-07-02 11:56:53	1	0	1	0
      365	2012-07-02 12:03:40	1	0	1	0
      366	2012-07-02 12:05:35	1	0	1	0
      358	2012-07-02 12:23:35	1	0	1	0
      364	2012-07-02 12:29:55	1	0	1	0
      506	2012-07-02 14:08:57	1	0	1	0
      505	2012-07-02 14:13:04	1	0	1	0
       30	2012-07-02 14:27:22	1	1	1	0
       13	2012-07-02 15:03:01	1	0	1	0
       23	2012-07-02 15:17:09	1	1	1	0
      357	2012-07-02 17:00:46	1	1	1	0
      361	2012-07-02 17:08:07	1	1	1	0
       11	2012-07-02 17:14:59	1	1	1	0
       15	2012-07-03 10:38:25	1	0	1	0
      501	2012-07-03 11:16:14	1	0	1	0
      366	2012-07-03 11:37:53	1	0	1	0
        7	2012-07-03 15:04:00	1	1	1	0
        6	2012-07-03 15:15:51	1	0	1	0
       11	2012-07-03 16:18:03	1	1	1	0
      363	2012-07-03 17:10:34	1	1	1	0
       15	2012-07-03 18:04:21	1	1	1	0
      102	2012-07-03 18:31:14	1	0	1	0
        2	2012-07-03 18:47:26	1	1	1	0
       14	2012-07-03 18:47:40	1	1	1	0
        3	2012-07-03 19:00:20	1	1	1	0
      501	2012-07-03 19:11:47	1	1	1	0
        1	2012-07-03 19:21:29	1	1	1	0
      366	2012-07-03 20:04:48	1	1	1	0
       25	2012-07-03 20:04:54	1	1	1	0
      354	2012-07-03 20:57:48	1	0	1	0
      354	2012-07-03 20:57:58	1	1	1	0
       13	2012-07-04 06:48:32	1	1	1	0
       23	2012-07-04 06:48:57	1	0	1	0
      199	2012-07-04 06:54:40	1	0	1	0
      102	2012-07-04 07:15:55	1	1	1	0
       11	2012-07-04 07:42:23	1	0	1	0
        8	2012-07-04 08:46:26	1	0	1	0
       24	2012-07-04 08:46:40	1	1	1	0
       24	2012-07-04 08:46:49	1	0	1	0
        2	2012-07-04 08:55:39	1	1	1	0
      363	2012-07-04 08:58:32	1	0	1	0
       17	2012-07-04 09:12:11	1	0	1	0
        1	2012-07-04 09:13:57	1	0	1	0
        4	2012-07-04 09:21:49	1	0	1	0
       15	2012-07-04 09:27:38	1	0	1	0
       25	2012-07-04 09:27:45	1	0	1	0
       14	2012-07-04 09:32:42	1	0	1	0
       30	2012-07-04 10:28:17	1	0	1	0
      365	2012-07-04 10:41:00	1	0	1	0
      358	2012-07-04 11:40:32	1	0	1	0
      362	2012-07-04 12:49:25	1	0	1	0
      192	2012-07-04 13:31:35	1	0	1	0
       29	2012-07-04 13:44:29	1	0	1	0
      505	2012-07-04 14:04:03	1	0	1	0
       22	2012-07-04 14:39:43	1	0	1	0
       25	2012-07-04 14:56:31	1	1	1	0
        6	2012-07-04 15:07:38	1	0	1	0
       23	2012-07-04 15:55:15	1	1	1	0
       11	2012-07-04 16:04:32	1	1	1	0
      363	2012-07-04 17:10:07	1	1	1	0
      363	2012-07-04 17:10:09	1	0	1	0
      365	2012-07-04 17:15:19	1	1	1	0
       14	2012-07-04 17:22:15	1	1	1	0
       30	2012-07-04 17:59:13	1	1	1	0
        8	2012-07-04 18:23:28	1	1	1	0
      102	2012-07-04 18:33:22	1	0	1	0
      501	2012-07-04 19:04:56	1	1	1	0
       29	2012-07-04 19:12:52	1	0	1	0
       15	2012-07-04 19:31:32	1	1	1	0
      358	2012-07-04 20:19:08	1	0	1	0
      354	2012-07-04 20:56:23	1	1	1	0
      505	2012-07-04 22:06:10	1	1	1	0
        6	2012-07-04 23:48:21	1	1	1	0
       22	2012-07-04 23:48:27	1	1	1	0
      509	2012-07-05 06:10:36	1	0	1	0
       23	2012-07-05 06:50:40	1	0	1	0
       23	2012-07-05 06:50:49	1	0	1	0
      134	2012-07-05 06:54:50	1	0	1	0
      102	2012-07-05 07:18:51	1	1	1	0
       24	2012-07-05 07:52:11	1	0	1	0
       13	2012-07-05 07:54:44	1	1	1	0
        8	2012-07-05 07:54:58	1	0	1	0
      353	2012-07-05 08:17:17	1	0	1	0
       17	2012-07-05 08:50:53	1	0	1	0
      502	2012-07-05 08:54:38	1	0	1	0
      365	2012-07-05 08:56:43	1	0	1	0
      363	2012-07-05 09:00:13	1	0	1	0
        2	2012-07-05 09:08:53	1	0	1	0
      357	2012-07-05 09:15:03	1	0	1	0
        4	2012-07-05 09:21:01	1	0	1	0
        1	2012-07-05 09:21:24	1	0	1	0
       15	2012-07-05 09:26:00	1	0	1	0
       14	2012-07-05 09:31:44	1	0	1	0
       30	2012-07-05 10:12:38	1	0	1	0
       29	2012-07-05 11:55:51	1	0	1	0
      358	2012-07-05 12:18:21	1	0	1	0
      366	2012-07-05 12:18:44	1	0	1	0
      364	2012-07-05 12:46:37	1	0	1	0
       22	2012-07-05 15:08:31	1	0	1	0
       11	2012-07-05 16:28:13	1	1	1	0
       23	2012-07-05 16:59:22	1	1	1	0
      363	2012-07-05 17:09:07	1	1	1	0
      361	2012-07-05 17:09:15	1	1	1	0
      365	2012-07-05 17:17:51	1	1	1	0
       30	2012-07-05 17:18:46	1	1	1	0
      357	2012-07-05 17:22:06	1	1	1	0
        1	2012-07-05 18:19:55	1	0	1	0
        1	2012-07-05 18:19:57	1	1	1	0
        2	2012-07-05 18:46:04	1	1	1	0
      501	2012-07-05 18:57:49	1	1	1	0
       15	2012-07-05 19:06:27	1	1	1	0
       29	2012-07-05 20:09:49	1	0	1	0
       29	2012-07-05 20:09:51	1	0	1	0
        4	2012-07-05 20:26:56	1	1	1	0
      358	2012-07-05 20:52:36	1	1	1	0
      366	2012-07-05 20:52:42	1	1	1	0
      364	2012-07-05 20:53:07	1	1	1	0
      354	2012-07-05 20:53:18	1	1	1	0
      506	2012-07-05 22:01:55	1	1	1	0
        6	2012-07-05 22:40:07	1	0	1	0
        7	2012-07-05 22:55:37	1	1	1	0
       22	2012-07-05 22:55:54	1	1	1	0
       24	2012-07-06 06:24:34	1	0	1	0
      134	2012-07-06 06:51:33	1	0	1	0
      134	2012-07-06 06:51:38	1	0	1	0
      134	2012-07-06 06:51:40	1	0	1	0
       23	2012-07-06 06:55:25	1	0	1	0
       13	2012-07-06 06:56:56	1	0	1	0
      502	2012-07-06 08:11:32	1	0	1	0
      363	2012-07-06 08:56:22	1	0	1	0
      357	2012-07-06 08:59:19	1	0	1	0
       14	2012-07-06 09:07:15	1	0	1	0
        2	2012-07-06 09:07:26	1	0	1	0
        1	2012-07-06 09:20:56	1	0	1	0
      365	2012-07-06 09:21:19	1	0	1	0
       15	2012-07-06 09:24:40	1	0	1	0
        4	2012-07-06 09:31:59	1	0	1	0
       30	2012-07-06 10:56:28	1	1	1	0
       29	2012-07-06 11:54:08	1	0	1	0
      366	2012-07-06 11:57:29	1	0	1	0
      358	2012-07-06 12:19:16	1	0	1	0
      364	2012-07-06 12:24:36	1	0	1	0
      505	2012-07-06 14:11:35	1	0	1	0
       11	2012-07-06 17:01:27	1	1	1	0
      363	2012-07-06 17:07:29	1	1	1	0
      502	2012-07-06 17:10:25	1	1	1	0
      357	2012-07-06 17:16:54	1	0	1	0
       25	2012-07-06 17:20:49	1	1	1	0
       23	2012-07-06 17:32:02	1	1	1	0
      365	2012-07-06 17:58:35	1	0	1	0
      365	2012-07-06 17:58:37	1	0	1	0
      501	2012-07-06 18:29:55	1	1	1	0
        2	2012-07-06 18:37:15	1	1	1	0
        8	2012-07-06 18:59:22	1	1	1	0
       15	2012-07-06 19:27:29	1	1	1	0
       30	2012-07-06 19:32:42	1	1	1	0
       14	2012-07-06 19:44:16	1	1	1	0
       29	2012-07-06 19:57:17	1	0	1	0
       29	2012-07-06 19:57:19	1	0	1	0
      358	2012-07-06 21:04:35	1	0	1	0
      366	2012-07-06 21:04:40	1	1	1	0
        4	2012-07-06 21:05:00	1	1	1	0
      364	2012-07-06 21:10:13	1	1	1	0
      354	2012-07-06 21:10:38	1	1	1	0
      505	2012-07-06 22:11:44	1	1	1	0
      504	2012-07-06 22:11:55	1	1	1	0
      507	2012-07-06 22:12:06	1	1	1	0
        7	2012-07-06 23:11:10	1	1	1	0
      509	2012-07-07 06:06:08	1	0	1	0
       11	2012-07-07 06:56:17	1	0	1	0
      102	2012-07-07 07:12:16	1	0	1	0
      134	2012-07-07 07:17:24	1	0	1	0
       24	2012-07-07 07:17:32	1	0	1	0
       22	2012-07-07 07:42:04	1	1	1	0
      353	2012-07-07 08:39:22	1	0	1	0
      363	2012-07-07 08:45:31	1	0	1	0
      357	2012-07-07 08:54:49	1	0	1	0
       17	2012-07-07 08:56:06	1	0	1	0
       17	2012-07-07 08:56:08	1	0	1	0
      365	2012-07-07 09:17:14	1	0	1	0
       25	2012-07-07 09:22:42	1	0	1	0
        4	2012-07-07 09:37:45	1	0	1	0
        4	2012-07-07 09:37:47	1	0	1	0
        4	2012-07-07 09:37:50	1	0	1	0
       30	2012-07-07 10:19:52	1	0	1	0
      358	2012-07-07 11:23:30	1	0	1	0
      364	2012-07-07 11:25:35	1	0	1	0
       29	2012-07-07 11:55:59	1	0	1	0
      366	2012-07-07 12:14:49	1	0	1	0
        9	2012-07-07 13:28:54	1	0	1	0
      505	2012-07-07 14:11:01	1	0	1	0
       25	2012-07-07 17:18:14	1	1	1	0
        4	2012-07-07 17:46:27	1	1	1	0
       95	2012-07-07 18:23:40	1	0	1	0
      102	2012-07-07 19:09:05	1	1	1	0
      365	2012-07-07 19:35:12	1	0	1	0
       29	2012-07-07 19:41:49	1	0	1	0
      358	2012-07-07 21:01:40	1	0	1	0
      358	2012-07-07 21:01:45	1	1	1	0
      366	2012-07-07 21:05:57	1	1	1	0
       22	2012-07-07 21:07:23	1	0	1	0
      363	2012-07-07 21:12:00	1	1	1	0
      354	2012-07-07 21:14:37	1	1	1	0
      364	2012-07-07 21:15:33	1	1	1	0
      357	2012-07-07 21:18:35	1	1	1	0
      505	2012-07-07 22:09:05	1	1	1	0
       11	2012-07-08 06:57:18	1	0	1	0
       22	2012-07-08 07:09:09	1	1	1	0
        7	2012-07-08 07:56:50	1	1	1	0
      502	2012-07-08 08:38:23	1	0	1	0
      353	2012-07-08 08:51:34	1	0	1	0
      365	2012-07-08 09:04:38	1	0	1	0
      357	2012-07-08 09:06:37	1	0	1	0
       25	2012-07-08 09:26:06	1	0	1	0
        3	2012-07-08 09:56:26	1	0	1	0
        4	2012-07-08 10:17:28	1	0	1	0
        4	2012-07-08 10:17:31	1	0	1	0
       30	2012-07-08 10:34:46	1	0	1	0
      363	2012-07-08 11:40:36	1	0	1	0
       29	2012-07-08 11:59:54	1	0	1	0
      364	2012-07-08 12:02:51	1	0	1	0
      358	2012-07-08 12:32:37	1	0	1	0
        9	2012-07-08 13:40:25	1	0	1	0
      505	2012-07-08 14:14:09	1	0	1	0
        4	2012-07-08 14:38:02	1	0	1	0
        4	2012-07-08 14:38:17	1	1	1	0
       13	2012-07-08 14:57:28	1	0	1	0
       11	2012-07-08 16:14:22	1	1	1	0
       25	2012-07-08 17:32:54	1	1	1	0
       30	2012-07-08 17:37:35	1	1	1	0
        3	2012-07-08 17:57:39	1	1	1	0
       14	2012-07-08 18:21:29	1	1	1	0
       29	2012-07-08 19:35:40	1	1	1	0
        6	2012-07-08 20:49:32	1	1	1	0
      365	2012-07-08 21:06:00	1	1	1	0
      363	2012-07-08 21:09:00	1	1	1	0
      363	2012-07-08 21:09:02	1	0	1	0
      364	2012-07-08 21:16:47	1	1	1	0
      358	2012-07-08 21:16:56	1	1	1	0
      353	2012-07-08 21:20:53	1	1	1	0
      505	2012-07-08 22:00:05	1	1	1	0
      505	2012-07-09 06:09:56	1	0	1	0
      505	2012-07-09 06:10:06	1	0	1	0
      122	2012-07-09 06:33:53	1	0	1	0
      105	2012-07-09 06:49:31	1	1	1	0
       23	2012-07-09 07:01:22	1	0	1	0
        7	2012-07-09 07:02:00	1	1	1	0
       22	2012-07-09 07:02:25	1	0	1	0
       11	2012-07-09 07:26:14	1	0	1	0
      366	2012-07-09 08:17:07	1	0	1	0
       17	2012-07-09 08:26:08	1	0	1	0
      364	2012-07-09 08:36:51	1	0	1	0
      358	2012-07-09 08:40:19	1	0	1	0
        3	2012-07-09 08:46:23	1	0	1	0
      353	2012-07-09 08:50:41	1	0	1	0
      353	2012-07-09 08:50:44	1	0	1	0
       15	2012-07-09 09:03:16	1	0	1	0
      502	2012-07-09 09:04:01	1	0	1	0
        1	2012-07-09 09:04:13	1	0	1	0
       14	2012-07-09 09:10:12	1	0	1	0
      501	2012-07-09 09:18:28	1	0	1	0
       30	2012-07-09 10:04:25	1	0	1	0
       29	2012-07-09 11:52:21	1	0	1	0
      356	2012-07-09 11:53:44	1	0	1	0
      365	2012-07-09 12:56:15	1	0	1	0
       13	2012-07-09 14:58:49	1	0	1	0
       23	2012-07-09 15:09:09	1	1	1	0
       23	2012-07-09 15:09:12	1	0	1	0
      366	2012-07-09 17:00:27	1	1	1	0
       11	2012-07-09 17:00:39	1	1	1	0
       25	2012-07-09 17:01:41	1	1	1	0
      364	2012-07-09 17:11:22	1	1	1	0
      358	2012-07-09 17:11:29	1	1	1	0
      502	2012-07-09 17:30:12	1	1	1	0
      501	2012-07-09 17:51:39	1	1	1	0
       15	2012-07-09 18:17:22	1	1	1	0
        1	2012-07-09 18:17:39	1	1	1	0
       30	2012-07-09 18:29:59	1	0	1	0
      102	2012-07-09 18:30:11	1	1	1	0
        2	2012-07-09 18:34:10	1	1	1	0
        3	2012-07-09 18:38:56	1	1	1	0
       14	2012-07-09 19:00:57	1	1	1	0
       29	2012-07-09 20:22:10	1	0	1	0
      361	2012-07-09 20:47:08	1	1	1	0
      357	2012-07-09 20:47:21	1	1	1	0
      365	2012-07-09 20:47:40	1	1	1	0
      353	2012-07-09 20:55:47	1	1	1	0
      356	2012-07-09 21:01:23	1	1	1	0
        9	2012-07-09 21:11:31	1	0	1	0
      178	2012-07-09 21:38:45	1	1	1	0
        8	2012-07-09 22:09:33	1	1	1	0
      505	2012-07-10 06:19:07	1	0	1	0
       23	2012-07-10 06:44:49	1	0	1	0
      140	2012-07-10 06:55:23	1	0	1	0
      140	2012-07-10 06:55:33	1	0	1	0
      140	2012-07-10 06:55:45	1	0	0	0
      200	2012-07-10 06:57:37	1	0	1	0
      200	2012-07-10 06:57:39	1	0	1	0
      134	2012-07-10 07:00:53	1	0	1	0
      102	2012-07-10 07:06:25	1	1	1	0
       11	2012-07-10 07:11:13	1	0	1	0
        9	2012-07-10 07:51:47	1	1	1	0
      353	2012-07-10 08:32:06	1	0	1	0
      364	2012-07-10 08:35:13	1	0	1	0
      356	2012-07-10 08:45:16	1	0	1	0
        2	2012-07-10 08:57:49	1	0	1	0
      502	2012-07-10 08:58:53	1	0	1	0
       15	2012-07-10 09:04:01	1	0	1	0
       14	2012-07-10 09:19:17	1	0	1	0
       25	2012-07-10 09:20:24	1	0	1	0
       17	2012-07-10 09:26:22	1	0	1	0
      366	2012-07-10 11:47:50	1	0	1	0
      363	2012-07-10 12:50:30	1	0	1	0
      357	2012-07-10 12:50:46	1	0	1	0
        4	2012-07-10 13:08:34	1	0	1	0
        6	2012-07-10 14:12:24	1	0	1	0
      505	2012-07-10 14:35:14	1	1	1	0
        7	2012-07-10 15:03:44	1	1	1	0
       23	2012-07-10 15:06:59	1	1	1	0
       11	2012-07-10 17:33:20	1	1	1	0
        3	2012-07-10 17:59:46	1	1	1	0
      501	2012-07-10 18:11:22	1	1	1	0
        2	2012-07-10 18:13:00	1	1	1	0
       24	2012-07-10 18:16:44	1	1	1	0
       15	2012-07-10 18:18:13	1	1	1	0
       14	2012-07-10 18:21:25	1	0	1	0
      102	2012-07-10 18:32:19	1	0	1	0
        9	2012-07-10 19:30:27	1	0	1	0
      353	2012-07-10 19:55:24	1	1	1	0
       25	2012-07-10 20:02:41	1	1	1	0
      366	2012-07-10 20:20:32	1	1	1	0
      364	2012-07-10 20:52:11	1	1	1	0
      354	2012-07-10 20:52:17	1	1	1	0
      363	2012-07-10 21:04:31	1	1	1	0
      357	2012-07-10 21:04:37	1	1	1	0
      357	2012-07-10 21:04:39	1	0	1	0
        4	2012-07-10 21:34:43	1	1	1	0
      505	2012-07-11 06:16:03	1	0	1	0
       95	2012-07-11 06:42:27	1	0	1	0
       23	2012-07-11 06:53:18	1	0	1	0
      134	2012-07-11 06:55:23	1	0	1	0
      134	2012-07-11 06:55:25	1	0	1	0
      134	2012-07-11 06:55:27	1	0	1	0
      134	2012-07-11 06:55:29	1	0	1	0
       11	2012-07-11 06:58:15	1	0	1	0
      105	2012-07-11 06:58:55	1	0	1	0
       13	2012-07-11 07:04:16	1	5	1	0
      358	2012-07-11 08:27:21	1	0	1	0
       25	2012-07-11 08:50:52	1	0	1	0
        2	2012-07-11 08:51:15	1	0	1	0
      353	2012-07-11 08:53:23	1	0	1	0
      353	2012-07-11 08:53:25	1	0	1	0
       17	2012-07-11 09:09:52	1	0	1	0
        4	2012-07-11 09:14:24	1	0	1	0
        1	2012-07-11 09:37:09	1	0	1	0
       30	2012-07-11 11:14:13	1	0	1	0
      366	2012-07-11 12:05:03	1	0	1	0
      363	2012-07-11 12:46:16	1	0	1	0
      365	2012-07-11 12:51:52	1	0	1	0
       29	2012-07-11 13:35:11	1	0	1	0
       25	2012-07-11 14:08:22	1	1	1	0
      505	2012-07-11 14:45:59	1	1	1	0
       23	2012-07-11 15:39:03	1	1	1	0
       24	2012-07-11 15:47:04	1	1	1	0
      358	2012-07-11 17:05:07	1	1	1	0
      358	2012-07-11 17:05:10	1	0	1	0
      353	2012-07-11 17:33:59	1	1	1	0
        2	2012-07-11 17:36:28	1	1	1	0
       11	2012-07-11 17:43:04	1	1	1	0
      122	2012-07-11 18:05:10	1	0	1	0
      501	2012-07-11 18:08:42	1	1	1	0
       15	2012-07-11 18:16:13	1	1	1	0
       30	2012-07-11 18:55:09	1	1	1	0
       29	2012-07-11 19:37:32	1	1	1	0
      363	2012-07-11 20:47:03	1	1	1	0
      354	2012-07-11 20:55:02	1	0	1	0
      354	2012-07-11 20:55:04	1	0	1	0
      365	2012-07-11 20:55:10	1	1	1	0
      361	2012-07-11 20:55:15	1	1	1	0
      366	2012-07-11 20:55:29	1	1	1	0
        6	2012-07-11 22:13:24	1	1	1	0
        9	2012-07-12 06:40:36	1	0	1	0
       25	2012-07-12 09:04:20	1	0	1	0
        1	2012-07-12 09:07:15	1	1	1	0
        1	2012-07-12 09:07:18	1	1	1	0
        1	2012-07-12 09:07:24	1	0	1	0
       14	2012-07-12 10:35:24	1	0	1	0
       30	2012-07-12 10:47:19	1	0	1	0
       29	2012-07-12 11:51:29	1	0	1	0
      363	2012-07-12 12:48:24	1	0	1	0
        3	2012-07-12 12:48:41	1	0	1	0
      365	2012-07-12 12:49:14	1	0	1	0
      366	2012-07-12 16:59:38	1	1	1	0
      358	2012-07-12 17:01:30	1	1	1	0
      358	2012-07-12 17:01:32	1	0	1	0
      358	2012-07-12 17:01:33	1	0	1	0
       25	2012-07-12 17:11:06	1	1	1	0
      354	2012-07-12 17:17:15	1	1	1	0
       30	2012-07-12 18:27:17	1	1	1	0
        2	2012-07-12 18:27:25	1	1	1	0
        4	2012-07-12 18:43:58	1	1	1	0
       14	2012-07-12 18:56:10	1	0	1	0
       14	2012-07-12 18:56:15	1	1	1	0
       24	2012-07-12 19:08:28	1	1	1	0
        8	2012-07-12 19:08:40	1	1	1	0
       29	2012-07-12 20:28:21	1	0	1	0
      357	2012-07-12 20:52:33	1	0	1	0
      363	2012-07-12 20:52:39	1	1	1	0
      365	2012-07-12 20:56:06	1	1	1	0
      353	2012-07-12 21:01:20	1	1	1	0
        3	2012-07-12 21:25:21	1	1	1	0
        6	2012-07-12 22:49:43	1	0	1	0
        7	2012-07-12 22:50:36	1	1	1	0
      505	2012-07-13 06:16:27	1	0	1	0
       23	2012-07-13 06:39:15	1	0	1	0
      134	2012-07-13 06:55:09	1	0	1	0
      134	2012-07-13 06:55:11	1	0	1	0
      134	2012-07-13 06:55:13	1	0	1	0
      102	2012-07-13 06:58:31	1	0	1	0
       13	2012-07-13 07:22:18	1	0	1	0
      366	2012-07-13 08:29:07	1	0	1	0
      364	2012-07-13 08:36:09	1	0	1	0
      358	2012-07-13 08:36:18	1	0	1	0
        2	2012-07-13 08:49:42	1	0	1	0
      502	2012-07-13 08:53:45	1	0	1	0
       17	2012-07-13 09:00:47	1	0	1	0
        3	2012-07-13 09:05:58	1	0	1	0
       15	2012-07-13 09:23:34	1	0	1	0
       14	2012-07-13 09:32:27	1	0	1	0
       30	2012-07-13 10:23:02	1	0	1	0
       29	2012-07-13 11:50:18	1	0	1	0
      363	2012-07-13 12:56:52	1	0	1	0
      365	2012-07-13 13:03:27	1	0	1	0
       24	2012-07-13 16:37:22	1	1	1	0
        2	2012-07-13 16:52:38	1	1	1	0
      358	2012-07-13 16:52:44	1	1	1	0
      366	2012-07-13 17:00:17	1	1	1	0
       25	2012-07-13 17:02:13	1	1	1	0
       14	2012-07-13 17:40:28	1	1	1	0
        4	2012-07-13 18:01:24	1	1	1	0
       15	2012-07-13 18:06:14	1	1	1	0
       30	2012-07-13 18:34:03	1	1	1	0
      501	2012-07-13 18:42:45	1	1	1	0
      102	2012-07-13 19:18:07	1	1	1	0
       29	2012-07-13 20:00:21	1	1	1	0
        3	2012-07-13 20:17:16	1	1	1	0
      357	2012-07-13 20:55:58	1	0	1	0
      363	2012-07-13 20:56:04	1	1	1	0
      365	2012-07-13 20:58:18	1	1	1	0
        7	2012-07-13 22:42:12	1	1	1	0
        6	2012-07-13 22:43:37	1	0	1	0
      505	2012-07-14 06:08:54	1	0	1	0
      102	2012-07-14 06:40:11	1	0	1	0
      134	2012-07-14 06:55:34	1	0	1	0
       22	2012-07-14 07:16:43	1	1	1	0
      364	2012-07-14 08:27:01	1	0	1	0
      366	2012-07-14 08:44:55	1	0	1	0
      358	2012-07-14 08:45:35	1	0	1	0
      353	2012-07-14 08:56:16	1	0	1	0
       17	2012-07-14 08:59:43	1	0	1	0
       15	2012-07-14 09:13:57	1	0	1	0
        3	2012-07-14 09:26:27	1	0	1	0
      502	2012-07-14 09:33:02	1	0	1	0
        4	2012-07-14 09:42:09	1	0	1	0
       25	2012-07-14 09:43:51	1	0	1	0
        2	2012-07-14 09:56:33	1	0	1	0
        2	2012-07-14 10:47:27	1	0	1	0
        2	2012-07-14 10:47:29	1	0	1	0
        2	2012-07-14 10:47:32	1	0	1	0
